,Unnamed: 0,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,BUREAU_DAYS_CREDIT,BUREAU_CREDIT_DAY_OVERDUE,BUREAU_DAYS_CREDIT_ENDDATE,BUREAU_DAYS_ENDDATE_FACT,BUREAU_AMT_CREDIT_MAX_OVERDUE,BUREAU_CNT_CREDIT_PROLONG,BUREAU_AMT_CREDIT_SUM,BUREAU_AMT_CREDIT_SUM_DEBT,BUREAU_AMT_CREDIT_SUM_LIMIT,BUREAU_AMT_CREDIT_SUM_OVERDUE,BUREAU_DAYS_CREDIT_UPDATE,BUREAU_AMT_ANNUITY,PREV_APP_COUNT,PREV_AMT_ANNUITY,PREV_AMT_APPLICATION,PREV_AMT_CREDIT,PREV_AMT_DOWN_PAYMENT,PREV_AMT_GOODS_PRICE,PREV_HOUR_APPR_PROCESS_START,PREV_NFLAG_LAST_APPL_IN_DAY,PREV_RATE_DOWN_PAYMENT,PREV_RATE_INTEREST_PRIMARY,PREV_RATE_INTEREST_PRIVILEGED,PREV_DAYS_DECISION,PREV_SELLERPLACE_AREA,PREV_CNT_PAYMENT,PREV_DAYS_FIRST_DRAWING,PREV_DAYS_FIRST_DUE,PREV_DAYS_LAST_DUE_1ST_VERSION,PREV_DAYS_LAST_DUE,PREV_DAYS_TERMINATION,PREV_NFLAG_INSURED_ON_APPROVAL,POS_AMT_ANNUITY,POS_AMT_APPLICATION,POS_AMT_CREDIT,POS_AMT_DOWN_PAYMENT,POS_AMT_GOODS_PRICE,POS_HOUR_APPR_PROCESS_START,POS_NFLAG_LAST_APPL_IN_DAY,POS_RATE_DOWN_PAYMENT,POS_RATE_INTEREST_PRIMARY,POS_RATE_INTEREST_PRIVILEGED,POS_DAYS_DECISION,POS_SELLERPLACE_AREA,POS_CNT_PAYMENT,POS_DAYS_FIRST_DRAWING,POS_DAYS_FIRST_DUE,POS_DAYS_LAST_DUE_1ST_VERSION,POS_DAYS_LAST_DUE,POS_DAYS_TERMINATION,POS_NFLAG_INSURED_ON_APPROVAL,INSTA_NUM_INSTALMENT_VERSION,INSTA_NUM_INSTALMENT_NUMBER,INSTA_DAYS_INSTALMENT,INSTA_DAYS_ENTRY_PAYMENT,INSTA_AMT_INSTALMENT,INSTA_AMT_PAYMENT,CREDIT_MONTHS_BALANCE,CREDIT_AMT_BALANCE,CREDIT_AMT_CREDIT_LIMIT_ACTUAL,CREDIT_AMT_DRAWINGS_ATM_CURRENT,CREDIT_AMT_DRAWINGS_CURRENT,CREDIT_AMT_DRAWINGS_OTHER_CURRENT,CREDIT_AMT_DRAWINGS_POS_CURRENT,CREDIT_AMT_INST_MIN_REGULARITY,CREDIT_AMT_PAYMENT_CURRENT,CREDIT_AMT_PAYMENT_TOTAL_CURRENT,CREDIT_AMT_RECEIVABLE_PRINCIPAL,CREDIT_AMT_RECIVABLE,CREDIT_AMT_TOTAL_RECEIVABLE,CREDIT_CNT_DRAWINGS_ATM_CURRENT,CREDIT_CNT_DRAWINGS_CURRENT,CREDIT_CNT_DRAWINGS_OTHER_CURRENT,CREDIT_CNT_DRAWINGS_POS_CURRENT,CREDIT_CNT_INSTALMENT_MATURE_CUM,CREDIT_SK_DPD,CREDIT_SK_DPD_DEF
573,573,100659,0,Cash loans,F,N,Y,0,90000.0,603792.0,19606.5,504000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010147,-18926,-975,-3202.0,-2454,12.061090818687727,1,1,1,1,1,0,Core staff,2.0,2,2,SATURDAY,10,0,0,0,0,1,1,Kindergarten,0.641579381,0.5883130120000001,0.5108529061736915,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.2318935004905069,0.06633318417239835,0.10077477495068153,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296866,0.08754321224758604,0.9770653729428284,0.759637322733821,0.04255313775014676,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070595,0.06495768445657843,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694212,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280996,0.2316249380492925,0.06716874904939986,0.10195447324073252,0.10860673604899224,0.008651013330213151,0.028235920597262987,,,0.10254666268544003,,,0.0,0.0,0.0,0.0,-505.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006402448193930646,0.007000210532647599,0.0343619356973142,0.26739526000781977,0.2654741495984841,1.899974435321363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,16950.96,205860.2143,241540.7143,36000.0,360255.375,15.57142857,1.0,0.439592698,0.0,0.0,-280.7142857,228.1428571,37.5,365243.0,-314.3333333,795.6666667000002,121577.3333,121580.3333,0.666666667,16950.96,205860.2143,241540.7143,36000.0,360255.375,15.57142857,1.0,0.439592698,0.0,0.0,-280.7142857,228.1428571,37.5,365243.0,-314.3333333,795.6666667000002,121577.3333,121580.3333,0.666666667,1.058823529,3.3529411760000003,-244.1764706,-249.7647059,48695.49,48695.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,574,100660,0,Revolving loans,M,N,Y,2,234000.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.011657,-14739,-1854,-6542.0,-4700,12.061090818687727,1,1,0,1,0,0,Sales staff,4.0,1,1,MONDAY,9,0,0,0,0,0,0,Self-employed,0.651844529,0.7925094420000001,0.420610964,0.101,0.1045,0.9762,0.752471432592686,0.04462071541135205,0.0,0.1724,0.1667,0.2318935004905069,0.0,0.10077477495068153,0.0,0.008808672617213057,0.0057,0.1029,0.1084,0.9762,0.759637322733821,0.04255313775014676,0.0,0.1724,0.1667,0.22805849255070595,0.0,0.1056448567494209,0.0,0.008076387544283468,0.0061,0.102,0.1045,0.9762,0.7557462721917102,0.044595101785290435,0.0,0.1724,0.1667,0.2316249380492925,0.0,0.10195447324073252,0.0,0.008651013330213151,0.0059,,block of flats,0.065,"Stone, brick",No,0.0,0.0,0.0,0.0,-338.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,-621.0,0.0,610.0,0.0,0.0,0.0,405000.0,318555.0,0.0,0.0,-31.0,0.0,6,43164.9,112500.0,128835.0,0.0,675000.0,15.0,1.0,0.0,0.0,0.0,-238.8333333,-1.0,24.0,365243.0,-303.0,387.0,365243.0,365243.0,0.0,43164.9,112500.0,128835.0,0.0,675000.0,15.0,1.0,0.0,0.0,0.0,-238.8333333,-1.0,24.0,365243.0,-303.0,387.0,365243.0,365243.0,0.0,1.454545455,5.727272727000001,-161.18181819999995,-168.36363640000005,53240.02364,73694.56909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,575,100661,0,Cash loans,M,Y,Y,0,202500.0,808650.0,31464.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.003122,-12520,-3871,-1116.0,-1296,2.0,1,1,0,1,1,0,Managers,2.0,3,3,SATURDAY,9,0,0,0,0,1,1,Business Entity Type 3,0.5021298056569102,0.66109361,0.5108529061736915,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.2318935004905069,0.06633318417239835,0.10077477495068153,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296866,0.08754321224758604,0.9770653729428284,0.759637322733821,0.04255313775014676,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070595,0.06495768445657843,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694212,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280996,0.2316249380492925,0.06716874904939986,0.10195447324073252,0.10860673604899224,0.008651013330213151,0.028235920597262987,,,0.10254666268544003,,,1.0,1.0,1.0,0.0,-1606.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006402448193930646,0.007000210532647599,0.0343619356973142,0.26739526000781977,0.2654741495984841,1.899974435321363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,11583.6,166351.5,154746.75,16143.75,166351.5,13.83333333,1.0,0.120600106,0.0,0.0,-767.5,1719.3333329999996,14.33333333,365243.0,-796.4,-370.4,-382.4,-377.0,0.0,11583.6,166351.5,154746.75,16143.75,166351.5,13.83333333,1.0,0.120600106,0.0,0.0,-767.5,1719.3333329999996,14.33333333,365243.0,-796.4,-370.4,-382.4,-377.0,0.0,1.025316456,9.240506329,-721.8860758999998,-744.9240506,12927.9338,12067.79867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,576,100662,0,Cash loans,F,N,Y,0,67500.0,152685.0,7924.5,103500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009657,-16848,-362,-209.0,-396,12.061090818687727,1,1,0,1,0,1,Sales staff,2.0,2,2,TUESDAY,17,0,0,0,0,0,0,Industry: type 4,0.419998106,0.552016387,0.610991328,0.0598,0.0676,0.9767,0.752471432592686,0.04462071541135205,0.0,0.1034,0.1667,0.2318935004905069,0.154,0.10077477495068153,0.0574,0.008808672617213057,0.0069,0.0609,0.0702,0.9767,0.759637322733821,0.04255313775014676,0.0,0.1034,0.1667,0.22805849255070595,0.1575,0.1056448567494209,0.0598,0.008076387544283468,0.0073,0.0604,0.0676,0.9767,0.7557462721917102,0.044595101785290435,0.0,0.1034,0.1667,0.2316249380492925,0.1567,0.10195447324073252,0.0584,0.008651013330213151,0.006999999999999999,,block of flats,0.0601,Panel,No,0.0,0.0,0.0,0.0,-1057.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,-312.0,0.0,-127.0,-190.0,0.0,0.0,31455.0,0.0,0.0,0.0,-190.0,0.0,13,18560.42357,171177.9127,195686.3077,7501.455,317901.8379,15.46153846,1.0,0.08968218800000001,0.0,0.0,-286.6923077,160.76923080000003,28.85714286,365243.0,60542.66667000001,61288.16667000001,182496.6667,182498.0,0.5,18560.42357,171177.9127,195686.3077,7501.455,317901.8379,15.46153846,1.0,0.08968218800000001,0.0,0.0,-286.6923077,160.76923080000003,28.85714286,365243.0,60542.66667000001,61288.16667000001,182496.6667,182498.0,0.5,1.044444444,8.444444444,-446.5333333,-452.8,26547.538,26547.538,-4.5,0.0,67500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,577,100663,0,Cash loans,F,N,Y,0,112500.0,254700.0,17149.5,225000.0,Family,State servant,Secondary / secondary special,Married,House / apartment,0.00702,-17426,-2415,-2517.0,-973,12.061090818687727,1,1,1,1,1,0,Medicine staff,2.0,2,2,TUESDAY,9,0,0,0,0,1,1,Medicine,0.5021298056569102,0.519377785,0.252598698,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.2318935004905069,0.06633318417239835,0.10077477495068153,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296866,0.08754321224758604,0.9770653729428284,0.759637322733821,0.04255313775014676,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070595,0.06495768445657843,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694212,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280996,0.2316249380492925,0.06716874904939986,0.10195447324073252,0.10860673604899224,0.008651013330213151,0.028235920597262987,,,0.10254666268544003,,,1.0,1.0,1.0,1.0,-2498.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-490.8,0.0,-81.66666667,-114.5,0.0,0.0,158907.6,19182.0,0.0,0.0,-53.4,2250.0,8,19095.66563,353260.6875,456109.875,10581.75,403726.5,12.0,1.0,0.104950615,0.0,0.0,-1122.0,410.375,27.0,292156.4,-1409.2,72115.6,145159.4,145162.2,0.6,19095.66563,353260.6875,456109.875,10581.75,403726.5,12.0,1.0,0.104950615,0.0,0.0,-1122.0,410.375,27.0,292156.4,-1409.2,72115.6,145159.4,145162.2,0.6,0.865168539,11.62921348,-955.2022472,-962.0224719,12633.56545,12633.56545,-12.5,86322.76312999999,450000.0,20531.25,20531.25,0.0,0.0,3106.610217000001,21225.0,2183.8725,83642.33438,85518.48,85518.48,0.875,0.875,0.0,0.0,0.6521739129999999,0.0,0.0
578,578,100664,0,Cash loans,M,Y,Y,0,87750.0,314100.0,11767.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.031329,-20092,-437,-1820.0,-2669,11.0,1,1,1,1,0,0,Drivers,1.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,School,0.5021298056569102,0.633876597,0.778904039,0.1392,0.1238,0.9836,0.7756,0.0099,0.0,0.3103,0.1667,0.2083,0.1273,0.1126,0.07200000000000001,0.0039,0.0057,0.1418,0.1285,0.9836,0.7844,0.01,0.0,0.3103,0.1667,0.2083,0.1302,0.123,0.075,0.0039,0.006,0.1405,0.1238,0.9836,0.7786,0.0099,0.0,0.3103,0.1667,0.2083,0.1295,0.1146,0.0733,0.0039,0.0058,reg oper account,block of flats,0.0959,"Stone, brick",No,1.0,0.0,1.0,0.0,-5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1028.666667,0.0,-587.0,-489.0,26049.735,0.0,604500.0,0.0,0.0,0.0,-337.6666667,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,579,100665,0,Revolving loans,F,N,Y,2,112500.0,270000.0,13500.0,270000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.00823,-7766,-504,-354.0,-457,12.061090818687727,1,1,0,1,0,0,Cooking staff,4.0,2,2,SATURDAY,11,0,0,0,0,1,1,Business Entity Type 3,0.155155283,0.269707997,0.5108529061736915,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.2318935004905069,0.06633318417239835,0.10077477495068153,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296866,0.08754321224758604,0.9770653729428284,0.759637322733821,0.04255313775014676,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070595,0.06495768445657843,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694212,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280996,0.2316249380492925,0.06716874904939986,0.10195447324073252,0.10860673604899224,0.008651013330213151,0.028235920597262987,,,0.10254666268544003,,,2.0,1.0,2.0,0.0,-202.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006402448193930646,0.007000210532647599,0.0343619356973142,0.26739526000781977,0.2654741495984841,1.899974435321363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5784.04125,75946.5,86610.375,0.0,75946.5,13.0,1.0,0.0,0.0,0.0,-509.25,1434.5,16.0,365243.0,90833.75,-25.75,182375.0,182379.0,0.25,5784.04125,75946.5,86610.375,0.0,75946.5,13.0,1.0,0.0,0.0,0.0,-509.25,1434.5,16.0,365243.0,90833.75,-25.75,182375.0,182379.0,0.25,1.03030303,6.6363636360000005,-561.9090909,-573.7272727000002,7663.699090999998,7663.699090999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,580,100666,0,Cash loans,M,Y,Y,0,135000.0,422451.0,19822.5,297000.0,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.020713,-10691,-1590,-119.0,-2151,64.0,1,1,0,1,0,0,,1.0,3,2,FRIDAY,14,0,0,0,0,0,0,Business Entity Type 2,0.207853856,0.233434184,0.75037515,0.0082,0.0232,0.9722,0.6192,0.0156,0.0,0.0345,0.0417,0.0833,0.0101,0.0067,0.0085,0.0,0.0,0.0084,0.0241,0.9722,0.6341,0.0157,0.0,0.0345,0.0417,0.0833,0.0103,0.0073,0.0088,0.0,0.0,0.0083,0.0232,0.9722,0.6243,0.0157,0.0,0.0345,0.0417,0.0833,0.0102,0.0068,0.0086,0.0,0.0,reg oper account,block of flats,0.0067,Wooden,No,1.0,0.0,1.0,0.0,-1684.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1020.666667,0.0,3385.333333,-1162.0,3624.435,0.333333333,261900.0,289185.345,0.0,0.0,-390.6666667,0.0,4,4531.2075,35535.375,36153.0,708.75,35535.375,12.25,1.0,0.025701501,0.0,0.0,-1516.75,303.5,10.0,365243.0,-1541.5,-1271.5,-1271.5,-1268.0,0.0,4531.2075,35535.375,36153.0,708.75,35535.375,12.25,1.0,0.025701501,0.0,0.0,-1516.75,303.5,10.0,365243.0,-1541.5,-1271.5,-1271.5,-1268.0,0.0,1.0,5.7,-1378.2,-1388.9,4601.53125,4601.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,581,100667,0,Cash loans,M,N,Y,0,45000.0,168102.0,16753.5,148500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.014464,-20113,365243,-8654.0,-3537,12.061090818687727,1,0,0,1,0,0,,2.0,2,2,THURSDAY,7,0,0,0,0,0,0,XNA,0.5021298056569102,0.484890519,0.643025564,0.0897,0.0906,0.9881,0.8368,0.0,0.0,0.2069,0.1667,0.2083,0.0176,0.0731,0.08,0.0,0.0023,0.0914,0.094,0.9881,0.8432,0.0,0.0,0.2069,0.1667,0.2083,0.018000000000000002,0.0799,0.0834,0.0,0.0024,0.0906,0.0906,0.9881,0.8390000000000001,0.0,0.0,0.2069,0.1667,0.2083,0.0179,0.0744,0.0815,0.0,0.0023,reg oper account,block of flats,0.0699,"Stone, brick",No,0.0,0.0,0.0,0.0,-579.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,-1313.0,0.0,-1046.2,-1063.8,0.0,0.0,79615.539,0.0,0.0,0.0,-1054.6,0.0,3,10157.64,84750.0,85956.0,0.0,84750.0,9.666666667000001,1.0,0.0,0.0,0.0,-366.3333333,2880.0,5.333333333,365243.0,-388.5,-178.5,-223.5,-217.5,0.0,10157.64,84750.0,85956.0,0.0,84750.0,9.666666667000001,1.0,0.0,0.0,0.0,-366.3333333,2880.0,5.333333333,365243.0,-388.5,-178.5,-223.5,-217.5,0.0,1.076923077,3.769230769,-317.6923077,-333.0769231,17666.46346,17666.46346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,582,100668,0,Cash loans,F,N,N,1,144000.0,364896.0,16069.5,315000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.018801,-14731,-6767,-4269.0,-4723,12.061090818687727,1,1,1,1,1,0,,2.0,2,2,SATURDAY,15,0,0,0,1,1,0,Business Entity Type 1,0.658407061,0.27530455600000003,0.14734591800000002,0.0928,0.0927,0.9806,0.7348,0.0428,0.0,0.2069,0.1667,0.2083,0.0734,0.0756,0.0803,0.0,0.1076,0.0945,0.0962,0.9806,0.7452,0.0432,0.0,0.2069,0.1667,0.2083,0.0751,0.0826,0.0837,0.0,0.114,0.0937,0.0927,0.9806,0.7383,0.0431,0.0,0.2069,0.1667,0.2083,0.0747,0.077,0.0818,0.0,0.1099,reg oper spec account,block of flats,0.0866,Panel,No,0.0,0.0,0.0,0.0,-681.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-643.625,0.0,-273.8571429,-467.6,0.0,0.0,168840.0,52693.875,165.684375,0.0,-297.875,0.0,2,10887.4575,88402.5,74443.5,36000.0,88402.5,7.5,1.0,0.347175935,0.0,0.0,-1328.0,76.0,9.0,365243.0,-1297.5,-1057.5,-1222.5,-1215.0,0.5,10887.4575,88402.5,74443.5,36000.0,88402.5,7.5,1.0,0.347175935,0.0,0.0,-1328.0,76.0,9.0,365243.0,-1297.5,-1057.5,-1222.5,-1215.0,0.5,1.125,3.0,-1722.375,-1726.25,21895.36875,20095.16063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,583,100669,0,Cash loans,M,Y,N,0,81000.0,670500.0,36504.0,670500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-22990,365243,-4509.0,-4535,30.0,1,0,0,1,0,0,,2.0,2,2,TUESDAY,13,0,0,0,0,0,0,XNA,0.5279308770000001,0.679812093,0.5118918020000001,0.11744049917466033,0.08844221905180052,0.9777348581622732,0.752471432592686,0.04462071541135205,0.07894151232418305,0.1497246700681123,0.2262819070368362,0.2318935004905069,0.06633318417239835,0.10077477495068153,0.10739901933259607,0.008808672617213057,0.02835775707579772,0.11423100693296866,0.08754321224758604,0.9770653729428284,0.759637322733821,0.04255313775014676,0.07448973610915821,0.14519265864574382,0.22231504747867964,0.22805849255070595,0.06495768445657843,0.1056448567494209,0.1059750504371198,0.008076387544283468,0.02702231968598884,0.11784992076592354,0.08795485466574764,0.9777522640694212,0.7557462721917102,0.044595101785290435,0.07807784431137002,0.14921278072876187,0.22589659009280996,0.2316249380492925,0.06716874904939986,0.10195447324073252,0.10860673604899224,0.008651013330213151,0.028235920597262987,,,0.10254666268544003,,,5.0,2.0,5.0,1.0,-2082.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,-456.6666667,0.0,218.0,-326.0,0.0,0.0,120540.0,21792.0,0.0,0.0,-210.0,0.0,3,7537.785,61500.0,67051.5,0.0,61500.0,12.33333333,1.0,0.0,0.0,0.0,-2461.333333,-1.0,12.0,365243.0,-2798.0,-2468.0,-2468.0,-2459.0,1.0,7537.785,61500.0,67051.5,0.0,61500.0,12.33333333,1.0,0.0,0.0,0.0,-2461.333333,-1.0,12.0,365243.0,-2798.0,-2468.0,-2468.0,-2459.0,1.0,1.047619048,11.0,-2625.619048,-2631.666667,10300.46786,6204.473571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
